1174|49|3
1174|57|1
1174|28|1
328861|48|2
328861|0|2
328861|28|1
165023|69|8
1184|145|3
1184|31|1
1186|61|1
1186|69|1
1186|31|7
132263|31|3
1197|154|3
165040|22|1
394420|28|1
394420|31|1
165045|31|1
1209|0|3
1209|73|1
1209|141|2
1209|145|2
1209|50|1
1209|105|1
1209|28|2
1209|31|1
66748|31|1
787648|105|1
300576|0|1
787650|105|1
453494|79|1
66759|0|1
66759|12|1
1224|31|8
525514|48|1
1227|0|1
1227|72|2
1227|74|1
1227|13|1
1227|178|1
1227|19|1
197836|15|1
33997|156|1
132304|31|1
1017042|45|1
1236|31|1
34007|0|1
34007|113|1
5668|0|4
5668|126|1
5668|22|3
5668|31|2
34014|0|4
34014|113|1
34014|28|1
34014|78|3
34014|16|1
1249|141|1
1249|31|5
623842|68|1
34019|75|1
132324|31|1
66791|0|2
722152|72|1
656902|141|4
328939|151|1
460014|105|2
366120|59|2
525554|145|1
1065171|16|1
66806|28|1
66806|31|1
1341041|105|1
1273|105|1
1273|170|1
1273|19|1
1273|110|3
1273|31|3
1274|31|10
328955|0|2
328955|141|1
328955|15|1
165116|0|5
197886|0|1
197886|105|1
197886|167|1
197886|159|1
788672|105|1
460033|140|1
1283|105|2
132356|113|1
230662|158|1
34057|16|2
34057|74|1
689637|105|1
1292|105|1
1292|113|1
1292|31|2
66829|105|1
252094|149|1
252094|150|1
252094|141|2
1296|154|1
99601|113|1
197907|28|1
197907|29|1
427287|105|1
951576|26|2
66845|151|1
799147|0|1
230687|145|1
230687|158|1
1312|88|1
1312|105|1
1312|19|1
1312|93|1
558371|61|2
372119|49|1
1318|28|1
230695|154|1
230695|148|1
722216|69|1
525609|30|1
1322|31|10
1323|0|1
1323|68|1
1323|84|2
1323|28|2
1323|61|1
1323|31|4
1326|72|1
1326|31|4
1115440|141|1
263478|141|2
132407|25|6
132407|31|2
197944|0|1
197944|19|3
197944|147|1
99641|0|1
722234|105|1
853308|12|3
132413|59|1
132413|28|2
1343|24|1
1343|88|1
1343|90|1
1343|71|1
1346|145|2
1346|19|1
1346|84|2
1346|86|1
1346|88|1
1346|27|4
1346|31|2
830347|16|1
197959|105|2
34120|141|1
34120|31|2
101520|8|1
101520|31|1
99661|69|1
1361|0|1
1361|75|6
1361|31|5
34131|0|1
492884|105|1
66904|0|1
34137|0|1
34137|105|2
34137|113|1
34137|31|1
349754|145|1
349754|105|1
349754|31|1
349754|28|1
349754|79|1
1375|31|2
197986|0|2
197986|28|2
505239|156|1
34149|156|1
230758|150|1
132455|113|1
998823|145|3
99694|31|1
1115503|0|3
427376|28|1
230769|0|1
427379|28|1
460150|149|1
265152|154|1
656763|78|1
165246|105|1
165246|19|1
327915|79|1
230788|156|1
1413|151|1
460166|69|1
34183|0|1
1418|31|2
755083|28|1
1421|145|1
1421|28|1
1421|31|1
1422|31|1
1424|105|1
1424|85|1
1424|86|1
1424|31|2
296338|141|1
230806|154|1
1432|88|1
1432|31|2
251460|97|1
1442|17|1
1446|0|1
1446|97|2
1446|100|1
1446|105|2
1446|42|1
1446|12|1
1446|96|1
1446|49|1
1446|28|4
755110|48|4
947149|28|1
198060|105|1
99758|113|1
66991|31|1
34224|28|1
66996|31|1
624054|141|1
66999|105|1
951736|105|3
263610|142|1
755131|87|1
1289821|0|1
1469|0|1
1470|12|1
1470|143|1
1479|31|5
230856|105|1
1481|0|1
1481|31|5
1483|145|1
67021|61|1
230865|0|8
230865|1|1
230865|28|1
230865|141|1
230865|145|1
132567|113|1
132567|31|8
191396|145|1
191396|69|1
1500|113|1
1500|154|1
361949|0|2
361949|141|1
34271|31|1
1505|0|1
1505|57|2
1505|27|1
1505|145|2
1505|31|4
230882|151|1
394725|105|1
230889|24|1
230889|0|1
207783|0|1
67053|0|1
1524|105|3
1524|31|1
34294|24|3
34294|28|2
34294|143|1
165367|21|1
1260598|151|1
198139|0|1
198139|167|1
591356|30|1
34302|31|8
1065819|68|1
1540|151|1
342178|0|1
99846|31|1
198151|56|1
787978|0|14
67083|77|2
263692|162|1
165392|47|1
5720|154|3
165395|145|1
591381|0|1
591381|98|2
591381|168|1
591381|105|1
591381|50|5
591381|28|5
34327|141|2
427544|105|1
1561|151|1
1312284|68|1
296479|48|2
296479|57|1
296479|31|1
296479|28|1
296479|95|1
393950|24|2
393950|28|1
1569|8|1
1569|31|1
329250|24|2
34339|0|3
34339|28|1
296486|113|1
165415|28|1
722474|16|1
1579|156|1
1579|146|1
1579|148|7
1579|61|1
99888|61|1
165426|31|2
558643|0|1
464478|158|2
230968|29|1
230968|158|1
230968|47|1
329274|31|1
34363|145|2
34363|75|1
198205|105|1
165439|28|1
132675|28|1
34374|113|1
34374|31|9
1610|156|1
1611|105|1
1611|28|2
1611|89|1
1611|49|1
99916|162|1
99916|31|7
99916|141|1
99916|158|1
99916|150|1
1619|15|1
427606|16|1
132697|147|1
1630|0|1
1630|156|2
1630|157|1
1630|31|10
99935|19|1
99935|116|1
65808|105|1
27579|158|1
579174|105|1
99942|110|1
1639|160|1
1639|0|1
1639|168|1
1639|105|2
1639|170|1
1639|73|1
1639|158|2
1639|31|1
38503|26|2
38503|148|4
38503|149|1
38503|146|3
34412|141|1
67182|158|1
984691|0|1
984691|28|1
1653|128|1
1653|106|1
1653|110|1
1653|178|1
1653|28|1
1653|31|1
235113|149|1
755320|141|1
34427|31|2
34429|0|1
34429|113|1
558718|31|1
1663|31|2
165504|48|1
165504|28|1
198273|28|4
198273|49|2
198273|105|4
198273|151|1
198273|24|1
198273|156|1
1666|145|1
1667|34|2
1667|28|3
1667|37|2
1667|31|8
34437|48|1
34437|24|4
34437|87|1
34437|151|2
34437|9|1
1670|158|1
306113|151|1
67208|72|1
235116|0|1
624266|22|1
1677|113|1
1677|31|1
165521|0|1
460435|141|1
558740|0|1
34454|0|1
34454|167|1
34454|170|3
34454|113|1
34454|151|1
34454|28|2
34454|31|3
362135|156|3
132760|31|1
99994|31|1
198299|0|3
198299|105|3
198299|149|2
919196|0|1
919196|12|2
1693|31|1
1694|31|7
165536|31|1
132771|31|1
198312|178|1
180508|28|1
180508|158|1
180508|159|1
67244|0|1
1709|105|1
165553|28|1
513651|28|4
1345212|65|1
1726|156|1
427712|0|1
1732|145|1
1733|31|2
180513|105|2
67273|28|1
67280|88|1
317049|105|3
317049|178|1
165596|0|1
296670|154|1
329440|105|1
329440|167|1
132835|105|2
263909|0|3
263909|105|3
263909|170|1
263909|145|1
263909|50|1
263909|57|3
263909|28|1
1767|31|6
1246954|68|1
100077|31|2
296686|141|1
296686|31|1
1779|145|6
1779|84|1
1779|31|7
1279733|0|1
460534|24|1
460534|105|1
722680|0|1
231162|29|1
606506|24|1
606506|105|1
1790|48|1
1790|31|1
1791|105|1
362240|104|1
263937|31|1
1801|31|1
1802|152|1
1803|0|5
1803|105|1
1803|28|1
1803|31|5
263953|31|1
263954|31|1
1811|72|1
1811|105|1
1811|31|4
1811|113|1
1811|145|4
853782|105|1
329495|105|1
67353|31|2
34586|31|9
1820|0|1
1820|104|1
1820|140|3
1820|77|1
1820|153|1
1820|59|1
198431|28|1
100130|31|2
1831|28|2
1835|59|1
1835|116|1
1835|158|2
1835|31|7
263981|174|1
1838|31|1
329523|145|1
329523|74|1
34614|72|1
34614|145|2
34614|11|1
34614|24|1
34614|95|1
427833|72|1
1850|31|3
132923|72|2
657213|12|2
67392|0|1
67392|72|1
67392|105|4
67392|176|1
67392|137|1
67392|28|1
67392|31|1
1858|116|1
1858|28|1
1859|31|1
624452|0|2
1862|80|1
624455|105|1
788296|30|1
395082|0|4
395082|28|2
1867|31|1
662378|6|1
67406|90|2
67406|31|1
565214|105|1
753976|28|1
690002|141|1
626371|145|4
626371|19|1
132952|148|1
198494|154|6
198494|156|1
198494|151|1
362343|105|1
231275|49|1
231275|3|1
231275|28|2
231275|158|2
231275|159|7
132972|31|2
657261|72|1
1902|0|4
1902|104|1
1902|73|1
395120|24|1
264050|28|1
1909|31|5
34678|88|1
1914|69|1
1914|31|9
100219|105|1
100219|31|1
132989|72|1
132989|49|1
132989|28|2
132989|145|2
886655|149|2
5782|16|1
5782|145|3
5782|31|2
1928|31|2
165770|141|1
591755|48|1
821133|156|3
34703|0|1
34703|162|1
67472|145|1
67472|27|1
67472|31|1
362386|162|1
67477|154|1
1944|105|1
1945|170|1
952218|48|1
1947|31|1
38554|108|3
38554|159|4
133023|31|1
1954|31|1
1957|74|1
1957|142|1
1957|151|3
133031|85|1
67499|28|1
198572|28|1
460717|28|1
329648|169|1
329648|105|1
474707|0|1
474707|105|2
474707|178|1
1979|128|1
526268|105|1
460733|97|1
460733|69|1
1982|105|1
1982|19|6
1982|84|1
427967|80|1
427967|141|3
5792|31|1
1986|31|1
1098059|0|3
1988|141|1
100293|37|1
395209|151|1
264139|68|1
264139|105|5
264139|48|1
264139|148|1
264139|149|1
264139|57|1
388088|141|1
67538|29|2
362451|173|1
2014|8|1
2014|113|2
100322|128|2
198628|0|1
198628|105|1
198628|141|1
198628|31|10
460775|28|1
34794|0|3
34794|57|1
34794|72|1
34794|105|2
133099|25|1
133099|31|2
100334|28|1
559089|48|1
952306|105|1
231414|143|1
231415|174|1
2042|31|4
2046|151|2
722943|105|2
2048|104|1
2048|31|1
2050|141|1
2050|31|12
264201|0|1
165902|42|1
165902|167|1
2063|141|1
2063|31|1
1108995|68|1
329753|31|1
428883|146|1
2076|72|1
788509|48|1
34849|105|1
34849|28|1
165923|145|1
329769|22|1
2091|176|1
2091|42|1
2091|31|7
2091|90|2
2091|95|2
231472|22|1
165938|105|1
559155|0|1
2103|156|1
67640|105|1
67640|178|1
67640|158|2
133178|31|14
67645|21|1
2111|31|6
999776|0|1
360801|31|1
297032|0|1
297032|31|1
2125|8|1
2125|141|6
2125|178|1
2125|116|1
2125|86|1
2125|31|5
2126|31|2
2130|88|2
2130|31|5
460886|68|2
460886|151|1
395352|0|1
460889|68|2
535567|105|1
165980|28|1
2141|31|2
329822|0|1
329822|105|1
198751|0|1
198751|141|1
362592|18|1
362592|158|1
2147|28|1
2147|31|14
297060|156|1
100455|59|2
100455|28|7
100455|69|4
100455|31|2
231528|0|10
231528|143|2
34926|141|1
2175|108|1
297088|0|1
1083521|0|1
690309|48|1
264326|29|1
264326|141|1
886920|145|13
231564|141|1
166033|0|1
166033|141|1
559253|145|1
559253|105|2
559253|151|1
1247384|30|1
2201|31|1
264346|0|3
264346|28|1
264346|29|1
395419|0|1
559261|68|6
100512|31|4
704880|28|1
2212|145|1
2212|31|2
546502|0|1
559272|48|1
27676|72|2
27676|42|1
27676|95|1
460975|141|1
885107|0|2
885107|145|4
885107|59|1
885107|48|1
885107|31|1
34997|141|1
854198|105|1
821435|145|1
231615|139|1
2240|25|1
437280|49|1
437280|141|1
1018050|141|3
264387|141|1
166084|59|1
198853|156|1
1083590|178|1
2247|129|1
2247|69|1
2247|8|1
2247|13|2
2247|145|1
2247|84|1
2247|95|2
2247|31|2
35016|158|2
723147|48|1
198863|31|1
329936|173|1
166099|61|1
5838|145|3
5838|105|1
5838|170|1
5838|49|1
5838|178|2
5838|158|1
5838|31|1
133334|0|1
67802|141|1
755932|150|1
297182|72|2
231647|174|1
723171|49|1
775889|178|1
493802|105|3
493802|110|1
264427|0|2
264427|27|4
35053|72|4
35053|49|1
35053|28|1
35053|150|1
35053|31|1
2288|83|1
362738|84|1
362738|79|1
297204|47|1
2298|35|1
2298|28|1
2298|48|4
2298|151|1
2298|154|2
2298|156|1
592123|105|4
592123|145|2
2303|141|1
2303|159|1
559360|28|1
985345|0|1
624898|28|1
100611|59|2
2309|110|1
35081|0|1
35081|72|1
330001|154|1
999811|31|1
821524|48|1
821524|28|1
362779|78|1
330016|151|1
461089|6|1
198948|16|1
461093|28|1
2345|31|2
198954|158|1
198954|31|1
166188|28|1
166188|61|1
297263|151|2
330033|72|1
1027123|178|1
297273|139|1
100666|178|1
100666|31|10
2363|75|1
2363|31|1
2374|156|2
2379|105|1
2379|154|3
2379|151|1
2379|145|1
166221|141|1
133455|151|1
887123|66|1
1048974|48|1
1312709|156|1
35165|72|2
199006|156|1
199006|31|1
67939|156|1
887142|48|1
133482|28|1
166251|0|3
166251|145|1
166251|28|1
395628|0|1
199021|156|4
275045|87|1
275045|141|6
275045|31|1
2416|0|12
2416|145|1
903536|48|5
395635|48|2
395635|51|1
395635|31|2
100724|105|1
100724|28|1
100724|31|11
133493|61|1
395639|100|1
2425|0|5
2425|88|2
2425|91|1
231805|61|1
67966|48|1
67966|73|1
67966|143|1
67966|113|1
35199|142|1
231810|106|1
231810|31|6
821635|14|1
67974|153|1
67975|12|1
756107|68|14
166290|31|1
35223|0|1
35223|28|1
35223|141|4
35223|51|1
35223|84|1
35223|151|1
35223|156|1
559513|69|1
264602|113|2
264602|162|1
264602|31|1
395684|0|1
395684|141|1
952741|72|1
68010|150|1
68010|105|1
68010|74|2
68010|148|1
68010|22|1
68010|87|1
68010|156|2
362923|105|1
166317|72|1
166317|145|1
166317|12|1
166317|22|1
166317|16|1
2483|28|1
723380|28|2
2489|113|4
199098|176|4
199098|0|1
199098|178|5
199098|149|1
723387|68|1
35260|72|1
559549|0|1
559549|105|1
297407|68|1
297407|31|2
395713|113|1
395713|28|1
395713|177|1
395713|31|1
199106|0|4
199106|105|1
199106|3|1
199106|28|4
199106|95|1
166341|28|1
100806|144|1
2503|31|1
2504|0|1
2504|158|1
133578|31|1
199115|105|1
199115|12|7
248861|76|1
248861|141|1
1083853|101|1
35278|31|1
2511|141|1
2511|31|1
362960|156|1
841464|48|1
68050|80|2
68050|143|5
166358|72|2
166358|178|1
166358|107|1
166358|53|1
166358|143|1
120569|0|1
2525|31|2
756194|68|5
166371|28|1
527100|0|1
527100|105|1
133607|31|4
297449|145|1
297455|0|1
240723|0|1
35319|113|1
985593|0|1
920059|68|1
788989|0|1
330238|148|5
330238|94|1
35327|105|2
35327|74|1
35327|75|1
35327|142|2
35327|16|1
35327|59|1
35327|28|1
35327|31|1
68096|145|1
68096|105|1
68096|113|2
395777|16|1
395777|105|1
395777|101|2
395777|141|1
2562|105|1
35335|156|3
2568|154|1
166409|72|1
166409|105|1
166409|156|1
311725|0|2
2577|128|1
732659|72|1
2580|31|2
246190|145|1
231958|0|1
923396|28|2
887322|105|1
461341|0|1
166431|0|1
2593|28|4
2593|31|1
68130|6|1
68130|31|6
363045|10|1
35366|31|1
2599|145|6
2599|28|1
2599|113|3
199210|154|4
68144|68|1
68144|61|1
360884|48|3
360884|158|1
690749|78|1
35390|145|1
410037|49|2
410037|105|1
100928|8|1
100928|31|1
297537|15|1
2627|0|1
2627|105|1
2627|88|1
68166|31|2
592455|141|2
264778|154|4
199246|158|1
330320|139|5
199251|148|1
232021|98|4
68184|0|1
68184|145|3
68184|113|1
330335|81|1
2657|72|1
363106|31|1
756328|156|2
68203|141|1
264814|0|1
985711|141|2
35440|8|4
35440|31|9
11368|69|1
854643|12|1
68212|178|2
625270|178|1
199287|28|1
2680|154|1
35449|28|1
35449|69|3
35452|141|1
2695|105|1
2695|31|1
2695|68|3
2695|110|1
2695|95|1
363144|145|1
749696|139|2
133772|59|1
906741|105|1
133774|31|2
1280655|72|1
330386|31|5
658067|150|1
395928|0|1
330398|145|1
2721|84|2
2721|85|1
2721|31|1
133795|59|1
199335|145|2
789160|156|1
101038|72|2
101038|0|4
101038|158|1
101038|105|1
2735|160|1
2740|86|1
68279|0|1
68279|97|1
68279|95|2
68279|145|2
68279|27|1
68279|31|2
2744|168|3
2744|76|4
2744|158|3
199355|113|1
199355|74|1
363196|0|5
363196|141|3
428735|72|1
428735|73|1
2753|105|1
691868|141|1
35525|0|2
35525|105|1
428743|141|1
68297|143|1
35531|145|1
330444|24|5
133839|28|1
297681|0|6
297681|145|6
297681|29|1
297681|16|1
2775|141|1
5924|34|1
639439|145|1
297692|0|3
297692|145|6
297692|178|1
297692|141|1
297692|24|3
68317|8|1
68317|25|3
68317|31|2
7438|150|1
264933|141|2
197073|61|2
2793|0|1
2793|1|1
2793|129|1
68331|156|1
297711|79|1
363250|98|1
68340|156|1
199413|1|1
297720|25|2
297720|31|1
919916|59|1
166651|123|1
2812|145|1
2813|89|1
2813|90|1
2813|31|2
2813|87|1
68350|105|1
68350|12|1
330495|100|1
2817|19|1
264964|0|1
68359|141|2
68359|69|1
428808|0|1
559883|72|2
330511|49|1
2832|113|1
723730|105|1
199447|105|3
199447|12|1
453764|12|1
2842|31|1
841519|48|1
887581|141|1
920356|68|1
823162|9|1
133936|61|1
822068|178|2
428853|0|1
71477|31|1
2880|113|1
2880|61|1
297795|149|1
199494|69|1
265031|105|1
2891|113|1
2891|148|1
133964|24|1
133964|105|1
854862|28|1
11405|0|2
11405|31|2
166737|145|1
2899|88|1
2899|86|1
101206|25|2
328164|105|1
166746|79|1
35675|0|1
35675|141|3
35675|31|1
153402|59|1
153402|28|2
153402|61|1
66021|105|1
101217|28|1
101217|31|3
559970|77|1
579387|24|1
592740|31|1
297829|0|3
2919|170|1
2919|135|1
2920|156|1
756585|28|1
756585|68|5
756586|28|1
35691|113|1
35691|108|1
35691|61|2
35691|134|2
920429|28|1
98793|28|2
2936|8|1
2936|105|2
2936|74|1
2936|151|1
2936|154|1
2936|156|1
2936|31|1
625529|30|1
707150|105|1
920448|0|1
573931|0|1
35716|0|1
628545|28|1
35722|74|2
35723|116|1
333634|141|1
35726|28|15
917997|18|1
1346450|72|2
363413|166|1
363413|158|2
2970|158|1
68509|31|3
199582|28|4
199582|31|1
1051554|28|1
363429|0|1
363429|158|1
1018792|16|1
431943|48|1
134060|0|9
134060|28|1
134060|158|1
68526|0|4
2992|0|1
2992|95|1
2992|143|1
68529|11|1
35764|145|1
109726|154|1
625591|0|2
625591|31|1
297914|0|1
120650|113|3
166848|111|1
35778|68|1
199619|154|1
527302|145|1
803172|156|1
232396|0|1
101328|69|1
